cpu_hotplug,cpu_hp_002,SUCCESS,Possible core : ,0-1
cpu_hotplug,cpu_hp_002,SUCCESS,Possible core : ,0-1
cpu_hotplug,cpu_hp_002,SUCCESS,Possible core :0-1 
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle
 , current_governor_ro = teo
"
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle
 , current_governor_ro = teo
"
thermal,thermal_001,INFORMATION,PL1(SYS_FS)=3.75
"thermal,thermal_007,INFORMATION,PL1 Time Window(SYS_FS)=279.83872"
thermal,thermal_017,SUCCESS,"Tempratures of 8 zones are ['67000', '20000', '51800', '55800', '42800', '43800', '67000', '44000']"
thermal,thermal_017,SUCCESS,"Tempratures of 8 zones are ['67000', '20000', '51800', '55800', '43800', '43800', '65000', '43000']"
thermal,thermal_017,SUCCESS,"Tempratures of 8 zones are ['67000', '20000', '51800', '55800', '42800', '43800', '67000', '43000']"
thermal,thermal_016,SUCCESS,"Total 8 Thermal zones namely ['x86_pkg_temp', 'INT3400 Thermal', 'TSR0', 'TSR1', 'TSR2', 'TSR3', 'TCPU', 'iwlwifi_1']"
thermal,thermal_015,SUCCESS,"Total 4
 Thermal sensors namely ['Memory', 'Ambient', 'Charger', '5Vregular']"
thermal,thermal_014,SUCCESS,DPTF enabled
display,display_002,FAILURE,"display resolution is e=""1366x76 not 1920*1280"
display,display_002,FAILURE,"display resolution is 366x768"" not 1920*1280"
display,display_002,FAILURE,display resolution is 1366x768 not 1920*1280
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,FAILURE,Display doesn't support DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,REBOOT,active CRT is required
display,display_005,REBOOT,active CRT is required
display,display_005,REBOOT,active CRT is required
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,REBOOT,active CRT is required
display,display_005,REBOOT,active CRT is required
display,display_005,REBOOT,active CRT is required
display,display_005,REBOOT,active CRT is required
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,REBOOT,active CRT is required
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
display,display_005,SUCCESS,Display supports DRRS feature
cpu_hotplug,cpu_hp_001,FAILURE,Unable to put the cores in offline
cpu_hotplug,cpu_hp_001,FAILURE,Unable to put the cores in offline
cpu_hotplug,cpu_hp_001,SUCCESS,Able to put the cores in offline
cpu_hotplug,cpu_hp_001,SUCCESS,Able to put the cores in offline
cpu_hotplug,cpu_hp_005,SUCCESS,min cpu freq={c}; max cpu freq={b} and base cpu freq={a}
cpu_hotplug,cpu_hp_005,SUCCESS,"min cpu freq=800000
; max cpu freq=2800000
 and base cpu freq=1100000
"
cpu_hotplug,cpu_hp_005,SUCCESS,min cpu freq=800000; max cpu freq=2800000 and base cpu freq=1100000
cpu_hotplug,cpu_hp_002,SUCCESS,Possible core :0-1 
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle
 , current_governor_ro = teo
"
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle , current_governor_ro = teo"
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle , current_governor_ro = teo"
graphics,graphics_009,SUCCESS, Total number of EUs are 16
graphics,graphics_010,SUCCESS,GPU is idle
graphics,graphics_011,SUCCESS,Huc is active and its version is 9.0.0
graphics,graphics_012,SUCCESS,MESA version is 20.2.1-r17
graphics,graphics_013,SUCCESS,Render Buffer Compression is enabled
graphics,graphics_014,FAILURE,Media Compression is disabled
graphics,graphics_015,SUCCESS,minimum GPU frequency is 200 MHz
graphics,graphics_016,SUCCESS,maximum GPU frequency is 750 MHz
graphics,graphics_017,SUCCESS,Efficient GPU frequency is 200 MHz
graphics,graphics_011,SUCCESS,Huc is active and its version is 9.0.0
graphics,graphics_012,SUCCESS,MESA version is 20.2.1-r17
graphics,graphics_013,SUCCESS,Render Buffer Compression is enabled
graphics,graphics_013,SUCCESS,Render Buffer Compression is enabled
graphics,graphics_014,FAILURE,Media Compression is disabled
graphics,graphics_015,SUCCESS,minimum GPU frequency is 200 MHz
graphics,graphics_016,SUCCESS,maximum GPU frequency is 750 MHz
graphics,graphics_017,SUCCESS,Efficient GPU frequency is 200 MHz
"s0ix_states,S0ix_001,SUCCESS, on powerd_dbus_suspend"
s0ix_states,S0ix_001,SUCCESS on powerd_dbus_suspend
s0ix_states,S0ix_024,SUCCESS,S0ix count is incrementing as expected
display,display_006,FAILURE,Display is not entering  DC5 state  when display is On
display,display_006,FAILURE,Display is not entering  DC5 state  when display is On
display,display_007,FAILURE,Display is not entering  DC6 state  when display is On
display,display_007,FAILURE,Display is not entering DC6 state when display is Off
display,display_009,FAILURE,Display is not entering DC6 state when display is Off
display,display_011,FAILURE,Display is not supporting PSR Panels
display,display_021,FAILURE,Display is not supporting PSR2 Panels
display,display_025,FAILURE,CD clock frequency = 172800 kHz not 307200kHz
display,display_026,SUCCESS,display port is eDP-1
display,display_028,FAILURE,"display frequency is 0
 not 60"
display,display_028,FAILURE,"display frequency is 0
 not 60"
display,display_028,FAILURE,display frequency is 0 not 60
display,display_029,FAILURE,Runtime power is disabled
display,display_029,SUCCESS,"SUCCESS,Runtime power is enabled"
display,display_030,FAILURE,dispaly counter is disabled
display,display_031,FAILURE,dispaly dbc is disabled
display,display_031,SUCCESS,display mst is enabled
display,display_031,SUCCESS,display mst is enabled
display,display_033,FAILURE,dispaly backlight is disabled
display,display_033,FAILURE,dispaly backlight is disabled
display,display_034,SUCCESS,GUC is enabled
display,display_034,SUCCESS,GUC is enabled
display,display_035,SUCCESS,hangcheck is enabled
display,display_035,SUCCESS,ips is enabled
display,display_037,SUCCESS,Total number of VCS are 1
display,display_038,SUCCESS,"Toatl 3 display connectors namely ['CONNECTOR:215:eDP-1', 'CONNECTOR:222:DP-1]', 'CONNECTOR:231:DP-2]']"
Memory,mem_001,"INFORMATION,Memory Rank is <os._wrap_close object at 0x7eea93b93d60> "
Memory,mem_001,"INFORMATION,Memory Rank is 1
 "
Memory,mem_001,"INFORMATION,Memory Rank is 1 "
Memory,mem_001,"INFORMATION,Memory Rank is 1"
Memory,mem_002,"INFORMATION,Memory Size is  MB"
Memory,mem_003,"INFORMATION,Memory Speed is  MT/S"
cpu_hotplug,cpu_hp_001,SUCCESS,Able to put the cores in offline
cpu_hotplug,cpu_hp_002,SUCCESS,Possible core :0-1 
cpu_hotplug,cpu_hp_003,SUCCESS,"current_driver = intel_idle , current_governor_ro = teo"
cpu_hotplug,cpu_hp_005,SUCCESS,min cpu freq=800000; max cpu freq=2800000 and base cpu freq=1100000
"s0ix_states,S0ix_001,SUCCESS, on powerd_dbus_suspend"
display,display_005,REBOOT,active CRT is required
display,display_006,FAILURE,Display is not entering  DC5 state  when display is On
display,display_007,FAILURE,Display is not entering  DC6 state  when display is On
display,display_007,FAILURE,Display is not entering DC6 state when display is Off
display,display_009,FAILURE,Display is not entering DC6 state when display is Off
display,display_011,FAILURE,Display is not supporting PSR Panels
display,display_021,FAILURE,Display is not supporting PSR2 Panels
display,display_025,FAILURE,CD clock frequency = 172800 kHz not 307200kHz
display,display_026,SUCCESS,display port is eDP-1
thermal,thermal_001,INFORMATION,PL1(SYS_FS)=5.75
thermal,thermal_002,INFORMATION,PL2(SYS_FS) = 20.0
thermal,thermal_001,INFORMATION,PL1(SYS_FS)=5.75
thermal,thermal_002,INFORMATION,PL2(SYS_FS) = 20.0
thermal,thermal_003,INFORMATION,PL1(MSR) = 5.75
thermal,thermal_004,INFORMATION,PL2(MSR) = 20.0
"thermal,thermal_007,INFORMATION,PL1 Time Window(SYS_FS)=279.83872"
thermal,thermal_008,INFORMATION,PL2 Time Window(SYS_FS)=0.000976
thermal,thermal_009,INFORMATION,PL1 Time Window(MSR) = 12.0
thermal,thermal_010,INFORMATION,PL2 Time Window(MSR) = 0.0009765625
thermal,thermal_011,INFORMATION,Battery energy is 44.198 Wh
thermal,thermal_012,FAILURE,Fanless Platform
thermal,thermal_013,SUCCESS,RAPL enabled
thermal,thermal_014,SUCCESS,DPTF enabled
thermal,thermal_015,SUCCESS,"Total 4
 Thermal sensors namely ['Memory', 'Ambient', 'Charger', '5Vregular']"
